cycle number	Ns	time/s	<I>/mA	Ecell/V	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	(Q-Qo)/mA.h	Capacity/mA.h	Energy charge/W.h	Energy discharge/W.h	
1,600000000000000E+001	3	1,267458774204606E+006	-1,804809908454926E-001	1,3679826E-001	1,365385800678424E+000	0,000000000000000E+000	-3,008016872675055E-002	-2,554688766931693E+000	1,365385800678424E+000	6,055160168330720E-004	2,900251417296137E-004
1,600000000000000E+001	3	1,268058774276132E+006	-1,804783569445681E-001	1,3293976E-001	1,395465530421635E+000	0,000000000000000E+000	-3,007972974321080E-002	-2,584768496225774E+000	1,395465530421635E+000	6,055160168330720E-004	2,940239336597133E-004
1,600000000000000E+001	3	1,268658774347657E+006	-1,804805042281146E-001	1,2833318E-001	1,425545618045479E+000	0,000000000000000E+000	-3,008008762384454E-002	-2,614848583400514E+000	1,425545618045479E+000	6,055160168330720E-004	2,978842069935356E-004
1,600000000000000E+001	3	1,269258774419183E+006	-1,804808892432285E-001	1,2286042E-001	1,455625769838517E+000	0,000000000000000E+000	-3,008015179303785E-002	-2,644928734747328E+000	1,455625769838517E+000	6,055160168330720E-004	3,015798672034471E-004
1,600000000000000E+001	3	1,269858774490708E+006	-1,804590381150598E-001	1,1624585E-001	1,485702279776426E+000	0,000000000000000E+000	-3,007650993790892E-002	-2,675005244237797E+000	1,485702279776426E+000	6,055160168330720E-004	3,050761366939036E-004
1,600000000000000E+001	3	1,270458774562234E+006	-1,804608671734193E-001	1,0805639E-001	1,515779094557431E+000	0,000000000000000E+000	-3,007681478100518E-002	-2,705082058569292E+000	1,515779094557431E+000	6,055160168330720E-004	3,083261286856064E-004
1,600000000000000E+001	3	1,271058774633760E+006	-1,804728939644026E-001	9,8095164E-002	1,545857913803839E+000	0,000000000000000E+000	-3,007881924640801E-002	-2,735160877372970E+000	1,545857913803839E+000	6,055160168330720E-004	3,112767153835747E-004
1,600000000000000E+001	3	1,271658774705285E+006	-1,804739274427580E-001	8,5495986E-002	1,575936905296660E+000	0,000000000000000E+000	-3,007899149282111E-002	-2,765239868419866E+000	1,575936905296660E+000	6,055160168330720E-004	3,138483484204747E-004
1,600000000000000E+001	3	1,272214934771582E+006	-1,804757105098486E-001	7,0495091E-002	1,603818400608384E+000	0,000000000000000E+000	-2,788149531172382E-002	-2,793121363318099E+000	1,603818400608384E+000	6,055160168330720E-004	3,158138569802492E-004
1,600000000000000E+001	3	1,272624284820382E+006	-1,804744659013561E-001	5,5494200E-002	1,624339853781636E+000	0,000000000000000E+000	-2,052145317325162E-002	-2,813642816187019E+000	1,624339853781636E+000	6,055160168330720E-004	3,169526786159300E-004
1,600000000000000E+001	3	1,272927198856492E+006	-1,804755752379025E-001	4,0493309E-002	1,639525571813468E+000	0,000000000000000E+000	-1,518571803183191E-002	-2,828828533992817E+000	1,639525571813468E+000	6,055160168330720E-004	3,175675985961398E-004
1,600000000000000E+001	3	1,273168488885257E+006	-1,804748339269288E-001	2,5492415E-002	1,651621898999504E+000	0,000000000000000E+000	-1,209632718603644E-002	-2,840924860999096E+000	1,651621898999504E+000	6,055160168330720E-004	3,178759631867112E-004
1,600000000000000E+001	3	1,273249186894875E+006	-1,804747798904909E-001	2,0059019E-002	1,655667442200432E+000	0,000000000000000E+000	-4,045543200928304E-003	-2,844970404140362E+000	1,655667442200432E+000	6,055160168330720E-004	3,179571128159675E-004
1,600000000000000E+001	3	1,273259186896067E+006	-1,754485504777967E-001	2,0885840E-002	1,656154799343190E+000	0,000000000000000E+000	-4,873571427580383E-004	-2,845457761275777E+000	1,656154799343190E+000	6,055160168330720E-004	3,179672916793025E-004
1,600000000000000E+001	3	1,273269186897259E+006	-1,725835050304526E-001	2,0767724E-002	1,656634198025424E+000	0,000000000000000E+000	-4,793986822333601E-004	-2,845937159951015E+000	1,656634198025424E+000	6,055160168330720E-004	3,179772476988888E-004
1,600000000000000E+001	3	1,273279186898451E+006	-1,698175315925441E-001	2,0846467E-002	1,657105913447191E+000	0,000000000000000E+000	-4,717154217676984E-004	-2,846408875365928E+000	1,657105913447191E+000	6,055160168330720E-004	3,179870812990816E-004
1,600000000000000E+001	3	1,273289186899643E+006	-1,671837573041013E-001	2,0807095E-002	1,657570312828397E+000	0,000000000000000E+000	-4,643993812054396E-004	-2,846873274740279E+000	1,657570312828397E+000	6,055160168330720E-004	3,179967441010648E-004
1,600000000000000E+001	3	1,273299186900835E+006	-1,646347874450937E-001	2,0767724E-002	1,658027631736928E+000	0,000000000000000E+000	-4,573189085308049E-004	-2,847330593641972E+000	1,658027631736928E+000	6,055160168330720E-004	3,180062415740019E-004
1,600000000000000E+001	3	1,273309186902028E+006	-1,621606085883845E-001	2,0767724E-002	1,658478077925593E+000	0,000000000000000E+000	-4,504461886650986E-004	-2,847781039823857E+000	1,658478077925593E+000	6,055160168330720E-004	3,180155963161886E-004
1,600000000000000E+001	3	1,273319186903220E+006	-1,597871739373000E-001	2,0807095E-002	1,658921931239441E+000	0,000000000000000E+000	-4,438533138483763E-004	-2,848224893130693E+000	1,658921931239441E+000	6,055160168330720E-004	3,180248316141991E-004
1,600000000000000E+001	3	1,273329186904412E+006	-1,574856090234984E-001	2,0807095E-002	1,659359391316656E+000	0,000000000000000E+000	-4,374600772145722E-004	-2,848662353201368E+000	1,659359391316656E+000	6,055160168330720E-004	3,180339338875285E-004
1,600000000000000E+001	3	1,273339186905604E+006	-1,552490477980318E-001	2,0767724E-002	1,659790638723059E+000	0,000000000000000E+000	-4,312474064032237E-004	-2,849093600601082E+000	1,659790638723059E+000	6,055160168330720E-004	3,180428899147014E-004
1,600000000000000E+001	3	1,273349186906796E+006	-1,530572669050375E-001	2,0885840E-002	1,660215797848478E+000	0,000000000000000E+000	-4,251591254191266E-004	-2,849518759720210E+000	1,660215797848478E+000	6,055160168330720E-004	3,180517697201942E-004
1,600000000000000E+001	3	1,273359186907988E+006	-1,509419769326476E-001	2,0885840E-002	1,660635081167718E+000	0,000000000000000E+000	-4,192833192398151E-004	-2,849938043033323E+000	1,660635081167718E+000	6,055160168330720E-004	3,180605268045390E-004
1,600000000000000E+001	3	1,273369186909180E+006	-1,488518472252074E-001	2,0728352E-002	1,661048558570412E+000	0,000000000000000E+000	-4,134774026936955E-004	-2,850351520429510E+000	1,661048558570412E+000	6,055160168330720E-004	3,180690975094993E-004
1,600000000000000E+001	3	1,273379186910372E+006	-1,468606323408327E-001	2,0807095E-002	1,661456504819989E+000	0,000000000000000E+000	-4,079462495777342E-004	-2,850759466673459E+000	1,661456504819989E+000	6,055160168330720E-004	3,180775856858170E-004
1,600000000000000E+001	3	1,273389186911564E+006	-1,449283910419475E-001	2,0649606E-002	1,661859083731986E+000	0,000000000000000E+000	-4,025789119965500E-004	-2,851162045579528E+000	1,661859083731986E+000	6,055160168330720E-004	3,180858987818793E-004
1,600000000000000E+001	3	1,273399186912756E+006	-1,430354206281399E-001	2,0846467E-002	1,662256404392206E+000	0,000000000000000E+000	-3,973206602202522E-004	-2,851559366234044E+000	1,662256404392206E+000	6,055160168330720E-004	3,180941815140958E-004
1,600000000000000E+001	3	1,273409186913949E+006	-1,411912324051580E-001	2,0885840E-002	1,662648602306752E+000	0,000000000000000E+000	-3,921979145457347E-004	-2,851951564142737E+000	1,662648602306752E+000	6,055160168330720E-004	3,181023728970103E-004
1,600000000000000E+001	3	1,273419186915141E+006	-1,393918322125873E-001	2,0807095E-002	1,663035801886834E+000	0,000000000000000E+000	-3,871995800816350E-004	-2,852338763717148E+000	1,663035801886834E+000	6,055160168330720E-004	3,181104293954074E-004
1,600000000000000E+001	3	1,273429186916333E+006	-1,376624249294490E-001	2,0925213E-002	1,663418197557223E+000	0,000000000000000E+000	-3,823956703891357E-004	-2,852721159381983E+000	1,663418197557223E+000	6,055160168330720E-004	3,181184311061274E-004
1,600000000000000E+001	3	1,273439186917525E+006	-1,359347426432678E-001	2,0728352E-002	1,663795794109578E+000	0,000000000000000E+000	-3,775965523554219E-004	-2,853098755928725E+000	1,663795794109578E+000	6,055160168330720E-004	3,181262580602080E-004
1,600000000000000E+001	3	1,273449186918717E+006	-1,342716098580826E-001	2,0807095E-002	1,664168770848091E+000	0,000000000000000E+000	-3,729767385125160E-004	-2,853471732661484E+000	1,664168770848091E+000	6,055160168330720E-004	3,181340186225913E-004
1,600000000000000E+001	3	1,273459186919909E+006	-1,326283297415579E-001	2,0846467E-002	1,664537182919069E+000	0,000000000000000E+000	-3,684120709780190E-004	-2,853840144726949E+000	1,664537182919069E+000	6,055160168330720E-004	3,181416987128427E-004
1,600000000000000E+001	3	1,273469186921101E+006	-1,310355012791751E-001	2,0885840E-002	1,664901170466013E+000	0,000000000000000E+000	-3,639875469439560E-004	-2,854204132268743E+000	1,664901170466013E+000	6,055160168330720E-004	3,181493008985314E-004
1,600000000000000E+001	3	1,273479186922293E+006	-1,294802420133064E-001	2,0807095E-002	1,665260837847814E+000	0,000000000000000E+000	-3,596673818015390E-004	-2,854563799645205E+000	1,665260837847814E+000	6,055160168330720E-004	3,181567845318669E-004
1,600000000000000E+001	3	1,273489186923485E+006	-1,279620766729621E-001	2,0728352E-002	1,665616288103168E+000	0,000000000000000E+000	-3,554502553534177E-004	-2,854919249895066E+000	1,665616288103168E+000	6,055160168330720E-004	3,181641524297178E-004
1,600000000000000E+001	3	1,273499186924677E+006	-1,264796737009676E-001	2,0807095E-002	1,665967620571997E+000	0,000000000000000E+000	-3,513324688292212E-004	-2,855270582358316E+000	1,665967620571997E+000	6,055160168330720E-004	3,181714626377284E-004
1,600000000000000E+001	3	1,273509186925869E+006	-1,250375440090842E-001	2,0767724E-002	1,666314947124538E+000	0,000000000000000E+000	-3,473265525408917E-004	-2,855617908904710E+000	1,666314947124538E+000	6,055160168330720E-004	3,181786758197586E-004
1,600000000000000E+001	3	1,273519186927062E+006	-1,236107219012711E-001	2,0688979E-002	1,666658310281862E+000	0,000000000000000E+000	-3,433631573244929E-004	-2,855961272056815E+000	1,666658310281862E+000	6,055160168330720E-004	3,181857796528945E-004
1,600000000000000E+001	3	1,273529186928254E+006	-1,222384446873135E-001	2,0728352E-002	1,666997861557582E+000	0,000000000000000E+000	-3,395512757201990E-004	-2,856300823327307E+000	1,666997861557582E+000	6,055160168330720E-004	3,181928179911062E-004
1,600000000000000E+001	3	1,273539186929446E+006	-1,209041078085771E-001	2,0807095E-002	1,667333706341531E+000	0,000000000000000E+000	-3,358447839485274E-004	-2,856636668106098E+000	1,667333706341531E+000	6,055160168330720E-004	3,181998059453881E-004
1,600000000000000E+001	3	1,273549186930638E+006	-1,196007206081485E-001	2,0728352E-002	1,667665930605047E+000	0,000000000000000E+000	-3,322242635157373E-004	-2,856968892364328E+000	1,667665930605047E+000	6,055160168330720E-004	3,182066924067152E-004
1,600000000000000E+001	3	1,273559186931830E+006	-1,183045640597267E-001	2,0728352E-002	1,667994554433276E+000	0,000000000000000E+000	-3,286238282298048E-004	-2,857297516187313E+000	1,667994554433276E+000	6,055160168330720E-004	3,182135042369539E-004
1,600000000000000E+001	3	1,273569186933022E+006	-1,170478517624317E-001	2,0846467E-002	1,668319687393597E+000	0,000000000000000E+000	-3,251329603211747E-004	-2,857622649142245E+000	1,668319687393597E+000	6,055160168330720E-004	3,182202821106331E-004
1,600000000000000E+001	3	1,273579186934214E+006	-1,158219476405445E-001	2,0846467E-002	1,668641415064285E+000	0,000000000000000E+000	-3,217276706877682E-004	-2,857944376807523E+000	1,668641415064285E+000	6,055160168330720E-004	3,182269889960527E-004
1,600000000000000E+001	3	1,273589186935406E+006	-1,146115046368236E-001	2,0767724E-002	1,668959780392895E+000	0,000000000000000E+000	-3,183653286099434E-004	-2,858262742130856E+000	1,668959780392895E+000	6,055160168330720E-004	3,182336007193735E-004
1,600000000000000E+001	3	1,273599186936598E+006	-1,134438614003227E-001	2,0728352E-002	1,669274902267684E+000	0,000000000000000E+000	-3,151218747885691E-004	-2,858577864000433E+000	1,669274902267684E+000	6,055160168330720E-004	3,182401326763747E-004
1,600000000000000E+001	3	1,273609186937790E+006	-1,122682748206526E-001	2,0728352E-002	1,669586758623806E+000	0,000000000000000E+000	-3,118563561224275E-004	-2,858889720351584E+000	1,669586758623806E+000	6,055160168330720E-004	3,182465969445569E-004
1,600000000000000E+001	3	1,273619186938982E+006	-1,111562854208010E-001	2,0807095E-002	1,669895526120116E+000	0,000000000000000E+000	-3,087674963101745E-004	-2,859198487842944E+000	1,669895526120116E+000	6,055160168330720E-004	3,182530214991461E-004
1,600000000000000E+001	3	1,273629186940175E+006	-1,100608518036185E-001	2,0767724E-002	1,670201250744905E+000	0,000000000000000E+000	-3,057246247885956E-004	-2,859504212462306E+000	1,670201250744905E+000	6,055160168330720E-004	3,182593707038169E-004
1,600000000000000E+001	3	1,273639186941367E+006	-1,089878735184224E-001	2,0688979E-002	1,670503994874102E+000	0,000000000000000E+000	-3,027441291966372E-004	-2,859806956585973E+000	1,670503994874102E+000	6,055160168330720E-004	3,182656341707347E-004
1,600000000000000E+001	3	1,273649186942559E+006	-1,079443487591328E-001	2,0807095E-002	1,670803840323066E+000	0,000000000000000E+000	-2,998454489641720E-004	-2,860106802029726E+000	1,670803840323066E+000	6,055160168330720E-004	3,182718730834382E-004
1,600000000000000E+001	3	1,273659186943751E+006	-1,068998077988854E-001	2,0807095E-002	1,671100784269017E+000	0,000000000000000E+000	-2,969439459509320E-004	-2,860403745970552E+000	1,671100784269017E+000	6,055160168330720E-004	3,182780516242932E-004
1,600000000000000E+001	3	1,273669186944943E+006	-1,059080143859369E-001	2,0767724E-002	1,671394973232937E+000	0,000000000000000E+000	-2,941889639198780E-004	-2,860697934929166E+000	1,671394973232937E+000	6,055160168330720E-004	3,182841612595414E-004
1,600000000000000E+001	3	1,273679186946135E+006	-1,049175558665328E-001	2,0649606E-002	1,671686410922864E+000	0,000000000000000E+000	-2,914376899268892E-004	-2,860989372614009E+000	1,671686410922864E+000	6,055160168330720E-004	3,182901793331174E-004
1,600000000000000E+001	3	1,273689186947327E+006	-1,039571928701171E-001	2,0846467E-002	1,671975180937482E+000	0,000000000000000E+000	-2,887700146188339E-004	-2,861278142623504E+000	1,671975180937482E+000	6,055160168330720E-004	3,182961991678321E-004
1,600000000000000E+001	3	1,273699186948519E+006	-1,030000195413805E-001	2,0807095E-002	1,672261292136982E+000	0,000000000000000E+000	-2,861111994998323E-004	-2,861564253817946E+000	1,672261292136982E+000	6,055160168330720E-004	3,183021523107040E-004
1,600000000000000E+001	3	1,273709186949711E+006	-1,020720594841767E-001	2,0807095E-002	1,672544825669349E+000	0,000000000000000E+000	-2,835335323669844E-004	-2,861847787344899E+000	1,672544825669349E+000	6,055160168330720E-004	3,183080518198114E-004
1,600000000000000E+001	3	1,273719186950903E+006	-1,011363767297415E-001	2,0807095E-002	1,672825760082644E+000	0,000000000000000E+000	-2,809344132948253E-004	-2,862128721753152E+000	1,672825760082644E+000	6,055160168330720E-004	3,183138972488016E-004
1,600000000000000E+001	3	1,273729186952095E+006	-1,002364679695406E-001	2,0846467E-002	1,673104194749085E+000	0,000000000000000E+000	-2,784346664407187E-004	-2,862407156414439E+000	1,673104194749085E+000	6,055160168330720E-004	3,183197016280167E-004
1,600000000000000E+001	3	1,273739186953288E+006	-9,934730643662137E-002	2,0728352E-002	1,673380159522084E+000	0,000000000000000E+000	-2,759647729992867E-004	-2,862683121182356E+000	1,673380159522084E+000	6,055160168330720E-004	3,183254219228464E-004
1,600000000000000E+001	3	1,273749186954480E+006	-9,846493832886954E-002	2,0807095E-002	1,673653673272269E+000	0,000000000000000E+000	-2,735137501855691E-004	-2,862956634927226E+000	1,673653673272269E+000	6,055160168330720E-004	3,183311129493953E-004
1,600000000000000E+001	3	1,273759186955672E+006	-9,761516988394618E-002	2,0846467E-002	1,673924826554271E+000	0,000000000000000E+000	-2,711532820016145E-004	-2,863227788204046E+000	1,673924826554271E+000	6,055160168330720E-004	3,183367655374666E-004
1,600000000000000E+001	3	1,273769186956864E+006	-9,678912890981092E-002	2,0728352E-002	1,674193685277737E+000	0,000000000000000E+000	-2,688587234665950E-004	-2,863496646922177E+000	1,674193685277737E+000	6,055160168330720E-004	3,183423385356035E-004
1,600000000000000E+001	3	1,273779186958056E+006	-9,596819575212052E-002	2,0767724E-002	1,674460263631050E+000	0,000000000000000E+000	-2,665783533122804E-004	-2,863763225270195E+000	1,674460263631050E+000	6,055160168330720E-004	3,183478747613071E-004
1,600000000000000E+001	3	1,273789186959248E+006	-9,516531089808812E-002	2,0807095E-002	1,674724611748390E+000	0,000000000000000E+000	-2,643481173407700E-004	-2,864027573382325E+000	1,674724611748390E+000	6,055160168330720E-004	3,183533750776639E-004
1,600000000000000E+001	3	1,273799186960440E+006	-9,439743634790941E-002	2,0688979E-002	1,674986826880615E+000	0,000000000000000E+000	-2,622151322248909E-004	-2,864289788509152E+000	1,674986826880615E+000	6,055160168330720E-004	3,183588000410162E-004
1,600000000000000E+001	3	1,273809186961632E+006	-9,360753966181998E-002	2,0767724E-002	1,675246847855117E+000	0,000000000000000E+000	-2,600209745019674E-004	-2,864549809478455E+000	1,675246847855117E+000	6,055160168330720E-004	3,183642000848857E-004
1,600000000000000E+001	3	1,273819186962824E+006	-9,286289212401007E-002	2,0767724E-002	1,675504800363990E+000	0,000000000000000E+000	-2,579525088725819E-004	-2,864807761982108E+000	1,675504800363990E+000	6,055160168330720E-004	3,183695571714315E-004
1,600000000000000E+001	3	1,273829186964016E+006	-9,210428785034563E-002	2,0846467E-002	1,675760645638518E+000	0,000000000000000E+000	-2,558452745278677E-004	-2,865063607251441E+000	1,675760645638518E+000	6,055160168330720E-004	3,183748906416231E-004
1,600000000000000E+001	3	1,273839186965209E+006	-9,138137497676908E-002	2,0688979E-002	1,676014482821491E+000	0,000000000000000E+000	-2,538371829729941E-004	-2,865317444429344E+000	1,676014482821491E+000	6,055160168330720E-004	3,183801422737596E-004
1,600000000000000E+001	3	1,273849186966401E+006	-9,063925570675661E-002	2,0767724E-002	1,676266258561802E+000	0,000000000000000E+000	-2,517757403105497E-004	-2,865569220164145E+000	1,676266258561802E+000	6,055160168330720E-004	3,183853710828799E-004
1,600000000000000E+001	3	1,273849704966463E+006	-9,016389527755721E-002	2,0728352E-002	1,676279232146078E+000	0,000000000000000E+000	-1,297358427610662E-005	-2,865582193748077E+000	1,676279232146078E+000	6,055160168330720E-004	3,183856400038956E-004
1,600000000000000E+001	3	1,273849788966473E+006	-3,968144159492785E-002	3,5729244E-002	1,676280158046492E+000	0,000000000000000E+000	-9,259004145860672E-007	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273850788966592E+006	0,000000000000000E+000	3,9784603E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273851788966712E+006	0,000000000000000E+000	4,0178329E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273852788966831E+006	0,000000000000000E+000	4,0611424E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273853788966950E+006	0,000000000000000E+000	4,0847659E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273854788967069E+006	0,000000000000000E+000	4,1044522E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273855788967188E+006	0,000000000000000E+000	4,1202012E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273856788967308E+006	0,000000000000000E+000	4,1556362E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273857788967427E+006	0,000000000000000E+000	4,1753225E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273858788967546E+006	0,000000000000000E+000	4,1989461E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273859788967665E+006	0,000000000000000E+000	4,2265065E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273860788967784E+006	0,000000000000000E+000	4,2383183E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273861788967904E+006	0,000000000000000E+000	4,2619418E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273862788968023E+006	0,000000000000000E+000	4,2737536E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273863788968142E+006	0,000000000000000E+000	4,3052517E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273864788968261E+006	0,000000000000000E+000	4,3249376E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273865788968381E+006	0,000000000000000E+000	4,3446239E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273866788968500E+006	0,000000000000000E+000	4,3603729E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273867788968619E+006	0,000000000000000E+000	4,3879338E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273868788968738E+006	0,000000000000000E+000	4,3879338E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273869788968857E+006	0,000000000000000E+000	4,4273060E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273870788968977E+006	0,000000000000000E+000	4,4233687E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273871788969096E+006	0,000000000000000E+000	4,4627413E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273872788969215E+006	0,000000000000000E+000	4,4588041E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273873788969334E+006	0,000000000000000E+000	4,4903018E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273874788969453E+006	0,000000000000000E+000	4,4942390E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273875788969573E+006	0,000000000000000E+000	4,5257371E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273876788969692E+006	0,000000000000000E+000	4,5414861E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273877788969811E+006	0,000000000000000E+000	4,5375489E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,600000000000000E+001	3	1,273878788969930E+006	0,000000000000000E+000	4,5729842E-002	1,676280158046492E+000	0,000000000000000E+000	0,000000000000000E+000	-2,865583119648476E+000	1,676280158046492E+000	6,055160168330720E-004	3,183856730856178E-004
1,700000000000000E+001	4	1,273879752970046E+006	7,499039073752742E-004	6,1754417E-002	0,000000000000000E+000	2,008076260487239E-007	2,008076260487239E-007	-2,865582918840845E+000	2,008076260487239E-007	1,240075781040508E-011	0,000000000000000E+000
1,700000000000000E+001	4	1,273879832970053E+006	1,808720629595429E-001	7,6873429E-002	0,000000000000000E+000	4,220187134212918E-006	4,019379508164194E-006	-2,865578899461279E+000	4,220187134212918E-006	3,213842435359855E-010	0,000000000000000E+000
1,700000000000000E+001	4	1,273890946971379E+006	1,808547707723401E-001	9,1913693E-002	0,000000000000000E+000	5,625591210855379E-004	5,583389339513249E-004	-2,865020560518710E+000	5,625591210855379E-004	5,164037741504177E-008	0,000000000000000E+000
1,700000000000000E+001	4	1,273916686974447E+006	1,808594770277078E-001	1,0691459E-001	0,000000000000000E+000	1,855704535966118E-003	1,293145414880580E-003	-2,863727415084483E+000	1,855704535966118E-003	1,898964857903232E-007	0,000000000000000E+000
1,700000000000000E+001	4	1,273946512978005E+006	1,808606119722787E-001	1,2191548E-001	0,000000000000000E+000	3,354134884907140E-003	1,498430348941022E-003	-2,862228984713157E+000	3,354134884907140E-003	3,725783440018431E-007	0,000000000000000E+000
1,700000000000000E+001	4	1,273980296982031E+006	1,808570458008645E-001	1,3691637E-001	0,000000000000000E+000	5,051377985874812E-003	1,697243100967672E-003	-2,860531741587040E+000	5,051377985874812E-003	6,049587070356663E-007	0,000000000000000E+000
1,700000000000000E+001	4	1,274017556986474E+006	1,808562669628845E-001	1,5191726E-001	0,000000000000000E+000	6,923240572106507E-003	1,871862586231695E-003	-2,858659878972877E+000	6,923240572106507E-003	8,893269494681295E-007	0,000000000000000E+000
1,700000000000000E+001	4	1,274058418991342E+006	1,808582459941412E-001	1,6691816E-001	0,000000000000000E+000	8,976082385538353E-003	2,052841813431846E-003	-2,856607037128773E+000	8,976082385538353E-003	1,231983524722000E-006	0,000000000000000E+000
